"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"efcd0035-f584-4ea6-abe0-87810112e7f1","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","νῆσον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::550;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::555","","","","","","","","","geoname","","",""
"6f3903f6-7697-4091-898b-f7bc07af664f","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ὀρεινῇ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::582;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::588","PLACE","http://pleiades.stoa.org/places/39404","Oreine Ins.|Oreine Ins., Dissei","-0030/0300","15.4307209","39.7582797","island","VERIFIED","","","",""
"05e9a4d6-f4b8-4588-aa30-6390672b53ac","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἤπειρον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::589;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::596","","","","","","","","","geoname","","",""
"d0a7bd03-553a-4716-84c3-80f4ad47430e","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἀπὸ σταδίων εἴκοσι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::597;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::615","","","","","","","","","distance","","",""
"f47734ff-6e65-4c6f-9e90-3e34995e817a","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","θαλάσσης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::620;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::628","","","","","","","","","geoname","","",""
"f5372904-0a40-46dc-a1e1-02b96488dba7","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἄδουλι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::637;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::643","PLACE","http://pleiades.stoa.org/places/39271","Adouli|Adouli/Adule, Zeila|Adouli, Azouli","-0030/0300","11.353889","43.473889","settlement,port","VERIFIED","","","",""
"8fd67320-26b2-49f7-bade-7e94750b4db2","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","κώμη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::645;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::649","","","","","","","","","geoname","","",""
"bef966a7-e716-44bc-aebc-11db3e837ea0","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Κολόην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::676;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::682","PLACE","http://pleiades.stoa.org/places/39363","Koloe|Koloe, Qohaito","-0330/0300","14.868706","39.422615","settlement","VERIFIED","","","",""
"9ad7d134-939b-44be-8f46-e371477d59db","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","μεσόγειον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::683;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::692","","","","","","","","","geoname","","",""
"3471b536-7952-46ee-83ce-00735108273b","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","πόλιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::693;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::698","","","","","","","","","geoname","","",""
"f32257ab-5bfa-4365-b3cf-b92076ef9be8","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐμπόριον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::710;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::718","","","","","","","","","geoname","","",""
"68eeb583-c488-4495-a616-fbcd14d89d28","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","μητρόπολιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::786;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::796","","","","","","","","","geoname","","",""
"ac4c3a6f-2a74-4ec8-bc5f-18f938d5829e","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἀξωμίτην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::801;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::809","PLACE","http://pleiades.stoa.org/places/39303","A(u)xoume|Axoume/Axoumis/Axomis/Auxoume/Auxomis, Aksum","-0030/2100","14.13199","38.71911","settlement,cemetery","VERIFIED","","","",""
"0be6fa82-21ab-4c8f-94f0-6a6402509d4f","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Νείλου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::878;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::884","PLACE","http://pleiades.stoa.org/places/727172","Nilus (river)","-6000/2100","19.211408766666665","30.567329633333333","river","VERIFIED","","","",""
"bddfe981-639d-4cc3-81be-84f354d93475","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Κυηνείου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::911;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::919","PLACE","http://pleiades.stoa.org/places/40186","Kyeneion","-0030/0300","","","unlocated","VERIFIED","","only result that came up was unlocated|Casson commentary states that Kyeneion could be a variety of locations; depending on what the author meant by the Nile River (might not have been the Nile that we know)","",""
"5382b296-7bbb-48df-ba8c-80dee9600065","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἄδουλι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::936;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::942","PLACE","http://pleiades.stoa.org/places/39271","Adouli|Adouli/Adule, Zeila|Adouli, Azouli","-0030/0300","11.353889","43.473889","settlement,port","VERIFIED","","","",""
"95317598-ebb8-4e51-8a2e-4d3b20d2bf68","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","τόπους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1031;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1037","","","","","","","","","geoname","","",""
"b113e69b-9887-4e8f-8d13-a80a12faf3a7","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","θάλασσαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1070;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1078","","","","","","","","","geoname","","",""
"7a32423a-f6b8-4c9e-93a5-923e1c64550d","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἄδουλι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1094;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1100","PLACE","http://pleiades.stoa.org/places/39271","Adouli|Adouli/Adule, Zeila|Adouli, Azouli","-0030/0300","11.353889","43.473889","settlement,port","VERIFIED","","","",""
"c06cb8b6-ec96-4148-81df-04baa73dda20","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","πέλαγος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1149;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1156","","","","","","","","","geoname","","",""
"b0efef51-8c59-475e-b5d5-00cd0cb1be35","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","νῆσοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1163;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1168","","","","","","","","","geoname","","",""
"3e30f812-e4ff-49ff-81e8-a5ccba88b18e","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐκ δεξιῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1176;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1185","","","","","","","","","orientation|relative","","",""
"3608770d-227f-4587-96d7-ffc68859038f","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἀλαλαίου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1204;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1212","PLACE","http://pleiades.stoa.org/places/39281","Alalaiou (islands)|Alalaiou Inss., Dahalak","-0030/0300","15.7362779","40.0062516","island,archipelago","VERIFIED","","","",""
"f3205760-5c89-472d-8eea-5c5f3f356082","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐμπόριον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1252;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1260","","","","","","","","","geoname","","",""
"56d079e5-dc9f-4894-b28c-e2da66c6bc0b","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἰχθυοφάγων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1279;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[4]::1289","PLACE","http://pleiades.stoa.org/places/39435","Trogodytice","-0030/0300","17.5","37.5","region","VERIFIED","@ana:#collective|epithet","inhabitants of Barbarike|Added pleiades entry for this population, although it's unlocated. Another suitable match is ID 766372, but currently not included in Recogito.","",""
"db3654fb-14d9-4377-99cd-e149692e8756","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἀπὸ σταδίων ὡσεὶ ὀκτακοσίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::5;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::32","","","","","","","","","distance","","",""
"57e3145d-b04d-4434-b75e-0978baebf181","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","κόλπος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::33;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::39","","","","","","","","","geoname","","",""
"103910b8-47f1-4e4e-83fc-be79102389ec","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐν δεξιοῖς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::79;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::89","","","","","","","","","orientation|relative","","",""
"dc5fa2a8-70df-41d1-87dc-bce828aca733","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","τόπων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::226;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::231","","","","","","","","","geoname","","",""
"102d03bc-234e-40b9-a591-b34a07d06f09","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Μοσχοφάγων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::247;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::257","PLACE","http://pleiades.stoa.org/places/39435","Trogodytice","-0030/0300","17.5","37.5","region","VERIFIED","@ana:#collective","","",""
"c2a7bfdd-f60d-4e72-a8b3-cc262114a7cc","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαρβαρίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::274;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::283","PLACE","http://pleiades.stoa.org/places/805653","Scammos|Scammos, Berber?","-0330/0300","18.016022","33.994258","settlement","VERIFIED","","it could potentially be this one as it is also attested as ""Berber"".|would this be the same place as Barbarike?","",""
"5dbf9100-f6da-4b1a-b8f4-9cf9fd50ad42","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ζωσκάλης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::284;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::292","PERSON","","","","","","","","","https://www.wikidata.org/wiki/Q2736541","",""
"1461d2ce-59aa-47d8-b00a-9a226fe81f81","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἑλληνικῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::384;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[5]::393","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place.derivative","","",""
"5108f392-00aa-4998-accb-d15e58c12ea2","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","τόπους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::22;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::28","","","","","","","","","geoname","","",""
"0d8169f6-d01f-477d-95c6-1d18184b8a49","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαρβαρικὰ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::44;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::53","PLACE","http://pleiades.stoa.org/places/39435","Trogodytice","-0030/0300","17.5","37.5","region","VERIFIED","@ana:#collective","","",""
"03456e3e-9b04-4bdd-bdba-c878b89c9fac","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Αἰγύπτῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::67;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::74","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","","","",""
"6b57eb62-fea3-4329-8ea5-eec7eab7e4b8","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἀρσινοϊτικαὶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::85;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::97","PLACE","http://pleiades.stoa.org/places/736948","Krokodilopolis/Ptolemais Euergetis|Krokodilopolis/Ptolemais Euergetis/Arsinoe, Medinet el-Fayum","-2600000/2100","29.320878","30.835832","settlement","VERIFIED","place.derivative","lots of different locations with the same name; not sure which one is the right one|ambiguous identification. Could be the other Arsinoe by the Nile (Ptolemais Euergetis). Have a look at the commentaries and check later.|I believe it is Ptolemais Euergetis as the Casson commentary states that Arsione is ""an important town in the Fayum and a provincial capital""","",""
"09a7cd3d-dd38-4c13-bb8b-9c05c39a6da0","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Διοσπόλει","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::225;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::234","PLACE","http://pleiades.stoa.org/places/786017","Diospolis Magna/Thebai|Diospolis Magna/Thebai, Al Uqsur (Luxor)","-2600000/2100","25.70247","32.65285","settlement,temple-2","VERIFIED","","same problem as previous|probably this one, but check commentaries and revisit later.|
","",""
"735b551b-02a6-400d-b721-d3f5a593adf0","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Λαδικηνὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::642;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::651","PLACE","http://pleiades.stoa.org/places/668290","Laodicea|Laodicea, Latakia","-0550/0640","35.513994","35.782047","settlement,port","VERIFIED","place.derivative","potentially there is another Laodicea in Turkey that could be a good candidate. Check commentaries and revisit later.|commentary specifies modern day Latakia ","",""
"53cb9c56-c953-43ed-8a59-1513b1e1ecf3","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἰταλικὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::656;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::664","PLACE","http://pleiades.stoa.org/places/1052","Italia","-0030/0300","42.5","12.5","region","VERIFIED","place.derivative","","",""
"09f6549c-293f-475e-981b-4c04348251a6","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","τόπων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::847;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::852","","","","","","","","","geoname","","",""
"b605325d-2362-4a2e-b089-4021047f1a11","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἀριακῆς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::857;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::864","PLACE","http://pleiades.stoa.org/places/59700","Ariake/Larike","-0030/0300","22.5","72.5","unknown","VERIFIED","","","",""
"d17a897e-59d3-4bba-a578-8fb306515b42","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἰνδικὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::873;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::880","PLACE","http://pleiades.stoa.org/places/50004","India","-0330/0300","22.5","77.5","region","VERIFIED","place.derivative","","",""
"27e07b35-3564-46cd-b53a-1199f630e8a5","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἰνδικὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::905;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::912","PLACE","http://pleiades.stoa.org/places/50004","India","-0330/0300","22.5","77.5","region","VERIFIED","place.derivative","","",""
"b7d366da-828d-45d3-9ac4-049d595e196b","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","τόπων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1065;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1070","","","","","","","","","geoname","","",""
"c66b724a-4ece-4ba2-be4c-d525ecc500c1","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Αἰγύπτου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1125;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1133","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","","","",""
"df9bd64b-967e-416a-b50c-39128b0c8c18","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐμπόριον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1149;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1157","","","","","","","","","geoname","","",""
"a7c15394-3f20-43c4-a782-fd39b45b2c6f","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἰανουαρίου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1174;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1184","EVENT","","","","","","","","time","","",""
"216db55d-b832-40a6-b2dd-e23dc52aec3a","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Σεπτεμβρίου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1195;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1206","EVENT","","","","","","","","time","","",""
"83c037cc-553a-492c-a0d7-ed7bdae1576a","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Τῦβι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1220;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1224","EVENT","","","","","","","","time","","",""
"475cd15e-97b2-4e15-8d06-da7a5647eb68","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Θώθ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1229;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1232","EVENT","","","","","","","","time","","",""
"490a321c-ece0-4dcc-9dc8-5e59f9c3b842","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Αἰγύπτου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1250;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1258","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","","","",""
"7b39b54d-c4cc-40f6-8bbc-3eec390dea40","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Σεπτέμβριον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1278;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[6]::1289","EVENT","","","","","","","","time","","",""
"f32ff43a-17d4-4d60-b039-41d499d52d80","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἀραβικὸς κόλπος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::20;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::35","PLACE","http://pleiades.stoa.org/places/39290","Arabicus Sinus/Erythr(ae)um/Rubrum Mare","-0030/2100","19.0","39.5","water-open","VERIFIED","","","",""
"7f5c7044-6b6c-4c6c-a46a-22920c7030d5","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Αὐαλίτην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::59;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::67","PLACE","http://pleiades.stoa.org/places/39304","Aualites|Aualites, Assab","-0030/0300","13.017","42.733","settlement-modern,station","VERIFIED","","","",""
"34e4dd56-eec8-4a28-8191-3032ffac42fa","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","σταδίους ὡσεὶ τετρακισχιλίους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::95;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::124","","","","","","","","","distance","","",""
"d4ce4c92-8d55-47ae-a04f-174e906151bc","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἤπειρον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::141;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::148","","","","","","","","","geoname","","",""
"41844031-5437-40a2-a52c-8e28cfa2d217","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","εἰς ἀνατολὴν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::149;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::161","","","","","","","","","orientation|absolute","","",""
"0d9d90c2-68c8-4096-814b-ffa6d534c9af","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐμπόρια","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::183;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::190","","","","","","","","","geoname","","",""
"ac82ee28-eba5-49af-996c-8e059fa12445","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαρβαρικά","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::191;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::200","PLACE","http://pleiades.stoa.org/places/39435","Trogodytice","-0030/0300","17.5","37.5","region","VERIFIED","@ana:#collective","","",""
"72851f90-8530-4615-a51d-dbf2dfc0b124","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ὅρμους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::287;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::293","","","","","","","","","geoname","","",""
"84685772-5775-4683-aa44-5fa9912b2e37","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Αὐαλίτης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::343;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::351","PLACE","http://pleiades.stoa.org/places/39304","Aualites|Aualites, Assab","-0030/0300","13.017","42.733","settlement-modern,station","VERIFIED","","","",""
"1f840295-264a-4b14-a3bd-b5b372130013","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἀραβικῆς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::390;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::398","PLACE","http://pleiades.stoa.org/places/29475","Arabia","-0720/0640","27.5","42.5","region","VERIFIED","","
","",""
"0f8b0a20-6e0a-4b3e-b5ef-3f5e016092c3","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","τόπον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::438;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::443","","","","","","","","","geoname","","",""
"42124336-a40b-4c80-bc02-44a96be60430","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐμπόριόν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::451;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::459","","","","","","","","","geoname","","",""
"32806cf2-d0f8-4692-b9bb-f7fec743b905","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Αὐαλίτης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::468;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::476","PLACE","http://pleiades.stoa.org/places/39304","Aualites|Aualites, Assab","-0030/0300","13.017","42.733","settlement-modern,station","VERIFIED","","","",""
"92145eae-47de-4773-860b-fe707c16733a","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Διοπολιτικῆς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::573;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::585","PLACE","http://pleiades.stoa.org/places/786017","Diospolis Magna/Thebai|Diospolis Magna/Thebai, Al Uqsur (Luxor)","-2600000/2100","25.70247","32.65285","settlement,temple-2","VERIFIED","","","",""
"9de732d4-b372-4fea-a7fc-d0c3503801ab","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαρβαρικὰ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::605;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::614","PLACE","http://pleiades.stoa.org/places/39435","Trogodytice","-0030/0300","17.5","37.5","region","VERIFIED","@ana:#collective","","",""
"86e01c6b-4251-413e-8e60-47430b70d2c6","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαρβάρων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::712;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::720","PLACE","http://pleiades.stoa.org/places/39435","Trogodytice","-0030/0300","17.5","37.5","region","VERIFIED","@ana:#collective","","",""
"6bb070b6-a074-4c89-a6a4-b6e96f8934a3","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ὄκηλιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]/add[2]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::769","PLACE","http://pleiades.stoa.org/places/39279","Akila/Okelis|Akila/Okelis, Khor Ghurayrah (Shaykh Sa'id)?","-0030/0640","12.766503","43.65096","station","VERIFIED","","","",""
"b46c5ce8-04ca-4a9e-8262-9d3f0961f477","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Μούζα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::774;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[7]::779","PLACE","http://pleiades.stoa.org/places/39390","Mouza Emporion|Mouza Emporion, Wahija at the mouth of Wadi Mauza', about 20 miles W Mauza'?","-0330/0300","13.31902","43.22584","station","VERIFIED","","","",""
